1.393691722743044259e-01,-1.552193421870255718e-01,-2.965356685459400246e-02,4.052725576336182328e-02,-6.742553726163827421e-02,6.159209662168873417e-02,-1.101383756818998146e-02,-3.876685655086964388e-02,-3.617845416944947493e-03,3.092796056906591505e-03,-8.495837874084153155e-03,-1.110421285934772712e-02,1.222661810635963624e-02,3.021362271674803146e-02,-7.220568089560443388e-03,9.960018440574256934e-03,3.222651606780428842e-03,-2.389326366721049658e-02,2.309292940677023717e-02,8.022672720411599956e-03,-9.525978740689973814e-03,9.704829042683937868e-03,-1.683336211476341507e-02,-5.507964416438668014e-03,4.616360655974108274e-02,-3.144863185760589375e-02,1.643298668633080828e-02,-6.397941119353596322e-03,-2.816641125620825137e-02,5.001698499267159467e-03,-3.263400907244756038e-02,-7.965273048482957030e-02,9.294429664436403352e-03,3.191939810799553773e-02,-5.471230219160415353e-02,6.549645870721762519e-02,-1.320553070171514853e-01,-1.463433400979306798e-01,3.143150364958457316e-02,-4.806290074706507515e-02,7.700505261493453824e-02,5.414665652787804817e-02,8.125522268047793636e-03,1.145081130277715020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.915423708215611864e-02,1.869987076290969413e-02,-4.986270569899333566e-02,7.100064302058391869e-03,-3.160909044752725772e-02,-1.332349907808471311e-02,6.715517345321241061e-02,1.253854470853202063e-01,2.033664307129322557e-01,-4.234410592488911315e-03,1.284746259749118286e-03,7.738020225121378971e-03,-1.534186468847064701e-02,7.467488527876761824e-03,2.270537772096444668e-02,-3.490339193692227368e-04,7.950246384638431571e-03,-2.481786111163086263e-03,-6.327671330248354695e-03,1.956509218255920654e-02,2.642317682737866519e-02,-6.610470055185850916e-03,8.057153906498181264e-03,6.543477889215216017e-03,-2.738893649174964015e-02,-1.552769223310678827e-02,4.497706428394537131e-02,9.199739014765635076e-03,-1.657056005282791025e-02,2.656915335452277732e-02,2.413753291660701919e-02,-9.943261407196039153e-03,-8.372227295828059412e-02,-2.546852479437288277e-02,1.870458681599464559e-02,-8.367577121795147926e-03,6.096751226281284936e-02,-6.295226716988708282e-02,1.032615052637331082e-01,3.320118558821952282e-02,-5.316375483364463306e-02,-3.700183026428147809e-02,-6.242206634966642777e-03,6.650146215751034928e-02,-1.468977160768104584e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.613827610515979727e-02,-7.452738592589415456e-02,1.269764495042777497e-01,1.665926414005021172e-01,6.186469929979899508e-03,-4.446641510261226810e-02,6.753176810480042425e-02,9.356205491100713645e-02,-1.290166247527521626e-01,3.286279592100751351e-02,6.224824437877395696e-04,-3.966967749178582948e-03,9.750422011015797558e-03,-4.625947735161866866e-04,1.822231777711335113e-02,2.824202807361219508e-02,-3.346693245217218036e-03,8.744523631979266368e-03,-5.968235462919197452e-03,-2.977703605191582450e-04,2.858327003508411013e-02,3.846327266518662774e-02,-4.552267697315834881e-03,1.301978010864494884e-02,-7.172046704486932829e-03,-3.333150465184710198e-02,3.088516098901384482e-02,1.842087982684649516e-02,7.141166291100618443e-03,-2.508577882189427788e-02,-3.541302165068754143e-02,4.558257508803939539e-02,-8.997412354647506272e-02,7.238072472848475214e-02,1.940720583088634960e-02,-1.551620021583310048e-02,5.554729161497955897e-02,-6.401570308001328091e-02,-1.136568735729897445e-01,-1.141803794274028061e-01,-3.792864189196729074e-02,-1.867627516375888405e-02,-1.728257226150296116e-02,3.191092636728922599e-02,1.305701756410554137e-01,-2.204250503147286711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.582541943576370708e-02,5.484452654276573275e-02,-7.138762974253567983e-02,6.001846170049687790e-02,1.160365572304870585e-01,-2.260459773283663917e-03,3.134555923576799741e-02,6.266957152968329059e-02,-9.297731635908772219e-02,1.230856129405306643e-01,1.766114591070296613e-01,7.426382851377066321e-04,-3.396623242870768292e-03,-2.718544851516640441e-03,-5.090403863492801856e-03,1.654431682982795970e-02,2.056169479955587825e-02,5.056719449025119488e-03,-1.054173755294153872e-02,1.704730069801824871e-02,1.179368600513574020e-02,2.244466557253473916e-03,-3.655616632157547563e-02,-5.585126417150461896e-03,-4.933034474562092084e-03,1.471050625153354739e-02,-3.011949946283327961e-02,-5.134348660962795297e-03,-8.072135432825094936e-02,3.874502952102991653e-03,-2.775576775977795559e-03,1.660115571092042261e-02,-3.078737621819783825e-03,2.880623296801904099e-02,1.126349305473227508e-01,-4.854064351841982580e-03,2.712926897367779963e-02,-2.896655669857089652e-02,-5.752620969603893658e-02,8.129954178858131431e-02,1.103652904934082774e-01,2.721975383617704011e-02,-4.936624270144789051e-02,-5.523963494954976794e-02,8.896083826697699648e-02,7.219428244987355879e-03,-4.051705454709715604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.827715358732941747e-02,-5.127821708435672393e-02,7.857236252653496122e-02,-1.119892037484483266e-01,1.784436228349345066e-01,1.478588035296467540e-01,2.667929678008614403e-03,-8.835711929274583931e-03,1.645615741798158588e-02,-8.851769053672373100e-02,3.487868341008964340e-02,-1.707849590626583647e-01,-4.135402336929090358e-03,1.614275208359701539e-03,-8.347773025832264451e-03,1.256923121055320697e-02,2.082872142804817819e-03,2.974718873238086508e-02,-3.357216240040565222e-03,7.880022475156530856e-03,-1.640708683020786251e-03,1.095977174738883494e-02,1.605911922187630916e-02,4.862017338996314775e-02,-7.259010006856849058e-03,-1.034797179274185054e-02,-6.577570847713940308e-04,-2.646305313257767133e-02,5.396455437325791554e-03,5.681884929020692560e-02,1.157623494041954380e-02,-1.683153814116785177e-02,2.882295814575743659e-02,3.513301258242104708e-02,9.468149230995456193e-04,1.209342193318798005e-02,2.084944605893303271e-02,-2.945668044710369332e-02,-3.789898277655487369e-02,6.100740164597812099e-02,-9.392577274660164621e-02,-2.346745418280721598e-02,3.550548620733932903e-02,4.204563749948422857e-02,-5.949012158490288998e-02,6.818512331740460286e-03,-4.041265792253732891e-02,2.281227266382198637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.182053942556193539e-03,4.736370908433381634e-03,1.256796620202802438e-03,-2.987992999215199896e-02,1.559685527841013193e-03,-1.040634966932283412e-01,-2.436747077150573093e-01,-1.645113924603164302e-02,2.040574150477243373e-02,5.275642157413526490e-02,5.146972850649276371e-02,-4.772644370962560861e-02,-1.526786272761237739e-01,1.053902776839138380e-03,2.409422715327413228e-03,-7.272466152567903623e-03,5.077761545588158933e-03,1.438725397453933554e-02,3.177829369474475391e-02,-2.352600744158156801e-03,-1.015978220690457769e-02,1.162702812390020712e-02,-1.534787985384026936e-02,-1.054587175646143002e-02,-5.128277480994910403e-02,-5.480211527862068261e-05,-1.071025447778051198e-02,-1.488049659414070192e-02,2.140132603636573164e-02,-3.978012356756281676e-02,5.583778900871152334e-02,-4.814341443068028206e-03,1.795738158106962787e-02,3.436415991889649191e-02,-3.274493996890978642e-02,2.449670938769163420e-02,1.076138653247803861e-01,-1.949135756405799905e-02,-2.304951353007556394e-02,3.823519403651106513e-02,-5.752254206161414724e-02,6.546375081513759395e-03,5.006510867685057958e-02,-3.038506669722658426e-02,5.013991556484354017e-03,-6.180151527779748771e-02,9.255107313044717843e-02,7.294157953089688839e-02,2.166180865326311489e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.995418404712511584e-02,-4.660792853243795469e-02,1.059757108198130290e-03,-1.752976035488790912e-02,1.668464417503518014e-03,-6.013353594021427634e-02,1.007170148278770105e-01,-1.056932408576302662e-01,-3.352678272660217229e-02,1.802167518193927009e-02,-7.926954628741927911e-02,-8.617786969217572368e-02,7.526537189812344819e-02,2.453394604196903195e-01,-4.898282942015793825e-03,4.126896096279478870e-03,6.283837125453027757e-03,-1.193707924056394178e-02,6.181700821166971269e-03,-5.012644833807072993e-03,-5.693777916432842499e-03,7.808315340528333530e-03,-5.963657957278789903e-03,-1.063927591619488223e-02,2.812443271002166081e-02,-3.143610286166397677e-02,1.164946154934614481e-02,2.988565630821326917e-03,-2.116953439975031645e-02,1.796972992212757247e-02,1.537896827426811714e-03,-3.243909762882717096e-02,8.748559488652605728e-03,1.846761530154759565e-02,-2.056455812745813794e-02,1.838444716092049736e-02,-5.666786102490466853e-02,-9.502292925347101404e-02,-1.958175070636292842e-02,2.835240667533060061e-02,-4.741377751182062478e-02,-5.834430516663799415e-02,3.653995988343025636e-02,-1.097464660090717720e-01,2.136320360177971361e-02,5.283233704496237415e-02,-6.597543937608460474e-02,3.415225353911546802e-02,1.017844666274881210e-01,9.087291287544180252e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.605797733704519115e-02,7.340503752682030203e-02,1.270362536603585057e-01,-1.548270432193408520e-02,9.301772920885006957e-03,-4.357605114720326800e-02,6.163767124245585205e-02,8.226507048351480722e-02,1.498888289819794439e-01,-2.925935435498071974e-02,2.865587552345101249e-02,6.773824114514084838e-02,-1.086827369503650248e-01,1.111066410505494179e-01,2.168207130925592085e-01,1.488668690467636257e-03,4.260736637321803182e-03,-5.126790225803704720e-03,8.651921471465783215e-04,6.571110632707159033e-03,2.754583091985383925e-02,-2.834183665033080356e-03,7.695712248641425543e-03,-6.678881418222029067e-04,-1.678851772290083921e-02,2.592781129086601383e-03,4.447007658335500740e-02,2.723709378446840211e-03,-1.248592618152853662e-02,1.235016489834814268e-02,4.119706465462915496e-03,1.573649754963754588e-02,-2.657275685645804977e-02,-1.370820344127160126e-02,1.406193295351552443e-02,-1.153054178727262215e-02,3.992321992964537741e-02,-4.632921233171049397e-02,1.174122123341514029e-01,-1.912607251598249375e-02,2.858521708014167065e-02,-5.781776678591872554e-03,4.601588365499020838e-02,1.589438378513514244e-02,1.343005201633241663e-01,2.285899808924252846e-02,-3.612516520525199670e-02,-4.087575252742924742e-02,1.095657628751946361e-01,-1.597239019327269527e-01,2.245964607289789305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.824152999299415240e-02,-5.514391851823571139e-02,8.955635201066185214e-02,1.488643214496507827e-01,-1.068125889618031128e-02,3.132369368049554154e-02,-3.870537554446049078e-02,-4.751235192244916000e-02,6.343311708559420947e-02,-3.663553844650631330e-02,-2.269126801993420414e-02,-3.635767249627919889e-02,4.757601282224941525e-02,-7.884105260751725353e-02,1.223550720120036434e-01,4.695435335189553083e-02,2.614456083216779199e-03,4.474224360670523565e-03,-8.011655054513752358e-03,1.188821728490131908e-02,1.131384739676669776e-02,-3.356626837899206323e-03,3.657149925069654289e-03,3.025156667626104773e-03,-1.250646365826965471e-02,-7.186728355923509282e-03,-1.565603707544355183e-02,3.698031856575787618e-02,8.726904001157768931e-03,-9.085124579287210192e-03,-3.710527522233090462e-03,-9.626552286847491965e-03,-1.381960659937454296e-02,4.305526815855679340e-02,1.134758742198762466e-02,-1.719949063690648372e-02,2.331022893473089219e-02,-3.588317766906890666e-02,-3.978465935558315320e-02,-7.663528417868330223e-02,6.053046113701226680e-03,-2.711399887325956909e-02,5.275695580651997008e-02,5.544456055847989118e-02,-1.020342574956744353e-01,1.484097276468675404e-03,8.883712645145815448e-03,-4.333111883705181855e-02,2.129340384231046338e-02,-5.474544266128858472e-02,-4.993049466558319854e-02,-7.498604410313679594e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.269891390920569296e-02,3.545467267589940547e-02,-5.378163568427748314e-02,7.485801337444020209e-02,1.452251124781777925e-01,-1.550864421610459801e-02,4.542793731815156048e-03,-6.811173244150842132e-03,1.385977394577207929e-02,-9.319927653889353847e-02,-6.307935029730925292e-02,-1.777518532638245469e-02,7.722372924320288629e-03,-6.628341013993983843e-02,4.321577741116190696e-02,7.383933160905607751e-02,2.213945479383771231e-01,-5.337426314886161566e-03,5.372622748474296071e-03,-4.019063947382548081e-03,-1.629127870630860120e-02,1.837281329131347507e-02,1.785385253141068967e-02,-1.350061876158315660e-03,8.793617605779334781e-03,3.041964876537288365e-03,1.375288156918409374e-02,2.644709443522378148e-02,4.444553029413030043e-02,-8.440272943054489066e-03,-9.018695162447170482e-03,7.032096031338841077e-03,-2.430951829773436712e-02,-4.538775095708640767e-02,-3.043451447636243146e-02,-1.463654603383784079e-02,9.492753993348541919e-03,-2.105342098635638523e-02,-1.055253301965351428e-02,2.621214617266937053e-02,-1.912973717207119536e-03,-9.770179144734348568e-04,-1.679285883215853731e-02,-1.913482666822701101e-04,6.634521156981676437e-02,9.891975128078926705e-02,1.132829577834348067e-01,2.885646797148070861e-02,-1.318862712792651104e-02,3.525991923860865435e-02,3.107978598866762560e-02,-1.650709756613200465e-03,2.325625338846064039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
