-2.475834594335651617e-01,2.512544516673208550e-01,4.741861405532608181e-02,-6.426736354930276396e-02,1.078441087591791164e-01,-9.654857770641736558e-02,1.424817940039972697e-02,7.540538309477703982e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.730748144585674775e-02,-1.528912672950661633e-01,-9.059470723784852908e-02,-3.825979436965477876e-02,7.617995289414254689e-02,-4.288738612528223554e-02,-3.331739563699988305e-02,-1.140278332978768711e-01,-1.981496642395693120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.418526155386003740e-01,1.647879178486192919e-01,-2.418661060524892603e-01,-1.999267292631666526e-01,-4.535791518095322328e-02,7.619548999618741547e-02,-6.698368847151209282e-02,-5.920646461520205628e-02,7.018912766172737128e-02,-2.869018489762866775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.647821132942054914e-03,-5.253290908127374037e-02,4.784166697488075048e-02,3.953502617368317984e-02,-9.020452977119082505e-02,3.487102810569407685e-02,-7.167139158677519883e-02,-1.121967862140376831e-01,1.591103343948825632e-01,-6.418348782431981814e-02,-3.120617321448855841e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.226102408808074640e-02,-1.811310405604614829e-02,4.299607325107552419e-03,7.124923973643465525e-02,1.333101893427430205e-02,-2.046798365661928187e-01,-4.633757630882805872e-02,-6.590619487586905911e-02,9.146296332349630742e-02,4.838001797414355661e-03,2.189831532914392198e-01,-1.567684098720172614e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.658813804331248476e-02,-3.534796843885295442e-02,5.681034700652109332e-02,-8.970601659759327995e-02,1.286179263239684289e-01,-1.614575526346925527e-01,-6.708872450579229929e-02,4.190890471584104993e-02,-6.202754717240765991e-02,7.914316565692887384e-02,-1.443391906701673166e-01,-2.314379714481378525e-01,-2.589408749394211395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.485267892991197214e-01,8.135930768725087303e-02,-2.851626438294525140e-03,2.923553147274798175e-02,-5.316128274884709438e-03,9.720260543742161030e-02,-1.591311041007572036e-01,1.744045717388965078e-01,4.613391570909242123e-02,-2.465100372527887287e-02,1.090848631169074601e-01,1.183517748999753788e-01,-1.030405620498081043e-01,-3.313242483332130006e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.333631051802453560e-01,-1.306551138582678628e-01,-2.174135464009222807e-01,2.729000577773749853e-02,-2.406654319764707159e-02,6.746362274162547024e-02,-8.187327251681396356e-02,-9.924128799072787221e-02,-1.974660130158824856e-01,3.114317889689303259e-02,-5.819393719055889619e-02,-9.207888543323179686e-02,1.194213563824479268e-01,-2.015799441939453984e-01,-2.743523369707532300e-01,0.000000000000000000e+00
5.038978817122430343e-02,1.580298882718383230e-02,-5.262800894737648671e-02,-1.526728881124981563e-01,-1.110188545034554962e-02,-2.482679570309003630e-02,5.811478684953546442e-02,9.458508822463934651e-02,-1.352238014077818129e-01,-1.459356882818532986e-01,1.155735071336264942e-02,5.437536400234697226e-02,-1.040856644895061245e-01,5.911939216172090034e-02,-2.181820794543033459e-01,-2.876195940701017362e-01
-5.301120041236608710e-02,-5.284449108204702233e-02,8.358025711103632405e-02,-1.277305822391553436e-01,-2.259751940086221489e-01,3.157092032566528178e-02,-1.929768220203872259e-02,-6.986209108481759335e-03,2.900760640977920971e-03,1.449613150259138616e-01,7.408233131137773042e-02,3.948887364398336736e-02,-1.876949866262546396e-02,1.443726152221593562e-01,-9.773139459520240047e-02,-1.537351203899315066e-01
-4.752393846685708245e-02,-5.273683447236801602e-02,7.910594524964252583e-02,-1.071366913439434215e-01,1.799141305208493691e-01,1.860734288725215679e-01,5.393459891219252664e-03,2.690663267290868341e-02,-4.372791753775037704e-02,1.338216092776271793e-01,-9.780912607249579727e-02,2.983087182232509460e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.856728297666515065e-03,7.595434870328656232e-03,1.969793334772994547e-03,-4.770096242429189975e-02,2.404427747324883614e-03,-1.662333338250344961e-01,-2.812678654919995025e-01,2.291416112693609244e-02,-2.854925340394796202e-02,-7.078502037913529665e-02,-7.185721905644829044e-02,6.201706345074531335e-02,2.083944751227890801e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.010505641669079580e-02,-1.722780178504423887e-01,2.319759271920590962e-02,-2.642674980093013409e-02,5.298932824325172652e-02,-2.917190934500419469e-02,-2.430560913211687185e-02,8.527697236060192976e-02,-2.490218375347150702e-03,5.430458455246085087e-02,-3.208852245528776449e-03,-8.966500375210260942e-02,1.949607564544307836e-01,5.299499952823349957e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.332347297464036434e-02,4.051393910839150292e-02,5.559772749410154397e-02,-2.022182292257468025e-02,4.228361053355316618e-02,-2.020780067671701374e-02,-2.465696691901145612e-02,-7.231491506237523736e-02,-1.494094006788153073e-01,-3.184442108300450380e-02,-3.075742965585489749e-02,2.903215345354179938e-02,-1.099163371403064499e-01,-6.545037097687493588e-02,1.551238143209804354e-01,0.000000000000000000e+00
-6.364811640238117463e-02,-8.924799530467905639e-02,1.204488505863468284e-01,1.470338003735083277e-01,-3.075684232552646988e-02,4.702229543559904856e-02,-3.746008611529928062e-02,-2.849312126794641131e-02,3.131111016702017857e-02,-1.934669267872518028e-01,4.388021578416494844e-02,2.958028657439827971e-02,-1.301575665407878014e-03,1.309231756499127652e-01,-5.957502243041978840e-02,1.964217708799997075e-01
-3.965255270208230785e-03,1.936712025002218507e-02,-1.191405000445293523e-02,-4.161521771754033566e-02,2.023711009233388966e-02,3.097689731417689260e-02,-4.751769694978622699e-02,-6.615933536473179999e-02,9.134094578359172600e-02,1.491914016587961821e-02,-2.032265740535490472e-01,-4.845412395308432152e-02,9.025663973589614919e-02,-5.713494150801277233e-02,1.917573195091437088e-01,-2.406403421280946531e-01
